Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
276,34,"192.168.1.4",264224202447897,8134794685178
277,34,"192.168.1.10",439124485833278,8134794687286
278,34,"192.168.1.10",439124485846537,8134794689462
277,34,"192.168.1.4",264224202461860,8134794735340
279,34,"192.168.1.10",439124485859778,8134794737942
278,34,"192.168.1.4",264224202475749,8134794740133
279,34,"192.168.1.4",264224202489508,8134794742315
280,35,"192.168.1.10",439124485966185,8134794787917
280,35,"192.168.1.4",264224202592193,8134794794065
281,35,"192.168.1.10",439124485987907,8134794796127
281,35,"192.168.1.4",264224202613415,8134794798344
282,35,"192.168.1.10",439124486001593,8134794841585
282,35,"192.168.1.4",264224202627545,8134794844174
283,35,"192.168.1.10",439124486014963,8134794846461
283,35,"192.168.1.4",264224202641563,8134794848750
284,35,"192.168.1.10",439124486028148,8134794893607
284,35,"192.168.1.4",264224202655693,8134794896152
285,35,"192.168.1.10",439124486041518,8134794898622
285,35,"192.168.1.4",264224202669693,8134794900843
286,35,"192.168.1.10",439124486054815,8134794945937
287,35,"192.168.1.10",439124486068111,8134794948572
286,35,"192.168.1.4",264224202683434,8134794950543
287,35,"192.168.1.4",264224202697415,8134794953123
288,36,"192.168.1.10",439124486174630,8134794998573
288,36,"192.168.1.4",264224202800360,8134795000886
289,36,"192.168.1.10",439124486195593,8134795003029
289,36,"192.168.1.4",264224202821545,8134795005258
290,36,"192.168.1.10",439124486209130,8134795051468
290,36,"192.168.1.4",264224202835693,8134795054115
291,36,"192.168.1.10",439124486222685,8134795056175
291,36,"192.168.1.4",264224202849415,8134795058481
292,36,"192.168.1.10",439124486236926,8134795108758
292,36,"192.168.1.4",264224202863212,8134795115443
293,36,"192.168.1.10",439124486250407,8134795122225
293,36,"192.168.1.4",264224202877138,8134795125071
294,36,"192.168.1.10",439124486263722,8134795156490
294,36,"192.168.1.4",264224202890804,8134795159183
295,36,"192.168.1.10",439124486277204,8134795161210
295,36,"192.168.1.4",264224202905341,8134795163446
296,37,"192.168.1.10",439124486383981,8134795208794
296,37,"192.168.1.4",264224203008841,8134795211428
297,37,"192.168.1.10",439124486405796,8134795213519
297,37,"192.168.1.4",264224203029878,8134795215773
298,37,"192.168.1.10",439124486419778,8134795262131
298,37,"192.168.1.4",264224203043934,8134795264811
299,37,"192.168.1.10",439124486433500,8134795266759
299,37,"192.168.1.4",264224203057823,8134795268856
300,37,"192.168.1.10",439124486446889,8134795313955
300,37,"192.168.1.4",264224203071767,8134795316426
301,37,"192.168.1.10",439124486460130,8134795318554
301,37,"192.168.1.4",264224203086397,8134795320821
302,37,"192.168.1.10",439124486473463,8134795366641
302,37,"192.168.1.4",264224203100360,8134795369110
303,37,"192.168.1.10",439124486486685,8134795371179
303,37,"192.168.1.4",264224203114101,8134795373333
304,38,"192.168.1.10",439124486591537,8134795419526
304,38,"192.168.1.4",264224203216934,8134795421968
305,38,"192.168.1.10",439124486613018,8134795426153
305,38,"192.168.1.4",264224203238045,8134795428412
306,38,"192.168.1.10",439124486626667,8134795472876
306,38,"192.168.1.4",264224203252415,8134795475507
307,38,"192.168.1.10",439124486640296,8134795477617
307,38,"192.168.1.4",264224203266156,8134795479845
308,38,"192.168.1.10",439124486653667,8134795524811
308,38,"192.168.1.4",264224203280045,8134795527246
309,38,"192.168.1.10",439124486667167,8134795529295
309,38,"192.168.1.4",264224203293767,8134795531471
310,38,"192.168.1.10",439124486680593,8134795577354
310,38,"192.168.1.4",264224203308230,8134795579936
311,38,"192.168.1.10",439124486693778,8134795582056
311,38,"192.168.1.4",264224203321897,8134795584216
312,39,"192.168.1.10",439124486799537,8134795636989
312,39,"192.168.1.4",264224203425323,8134795639444
313,39,"192.168.1.10",439124486821278,8134795641479
313,39,"192.168.1.4",264224203446545,8134795643615
314,39,"192.168.1.10",439124486834722,8134795683430
314,39,"192.168.1.4",264224203460563,8134795686037
315,39,"192.168.1.10",439124486847889,8134795688281
315,39,"192.168.1.4",264224203474360,8134795690600
316,39,"192.168.1.10",439124486861296,8134795735609
316,39,"192.168.1.4",264224203488249,8134795737954
317,39,"192.168.1.10",439124486875259,8134795742300
317,39,"192.168.1.4",264224203501971,8134795744404
318,39,"192.168.1.10",439124486888722,8134795788141
318,39,"192.168.1.4",264224203515786,8134795790774
319,39,"192.168.1.10",439124486901926,8134795792809
319,39,"192.168.1.4",264224203529452,8134795795373
320,40,"192.168.1.10",439124487007648,8134795840578
320,40,"192.168.1.4",264224203633601,8134795842843
321,40,"192.168.1.10",439124487029204,8134795844983
321,40,"192.168.1.4",264224203654860,8134795847208
322,40,"192.168.1.10",439124487043018,8134795893778
322,40,"192.168.1.4",264224203668915,8134795896494
323,40,"192.168.1.10",439124487056426,8134795898541
323,40,"192.168.1.4",264224203682471,8134795900750
324,40,"192.168.1.10",439124487069722,8134795945841
324,40,"192.168.1.4",264224203696101,8134795948446
325,40,"192.168.1.10",439124487083185,8134795950608
325,40,"192.168.1.4",264224203710675,8134795952861
326,40,"192.168.1.10",439124487096315,8134795998503
327,40,"192.168.1.10",439124487109722,8134796004456
326,40,"192.168.1.4",264224203725378,8134796006545
327,40,"192.168.1.4",264224203739119,8134796008788
328,41,"192.168.1.10",439124487216074,8134796051776
328,41,"192.168.1.4",264224203841971,8134796054146
329,41,"192.168.1.10",439124487237944,8134796056249
329,41,"192.168.1.4",264224203862952,8134796060692
330,41,"192.168.1.10",439124487252055,8134796105064
330,41,"192.168.1.4",264224203877063,8134796111023
331,41,"192.168.1.10",439124487265500,8134796114111
331,41,"192.168.1.4",264224203891008,8134796117289
332,41,"192.168.1.10",439124487278907,8134796156965
332,41,"192.168.1.4",264224203904878,8134796159438
333,41,"192.168.1.10",439124487292074,8134796161488
333,41,"192.168.1.4",264224203918601,8134796163772
334,41,"192.168.1.10",439124487305444,8134796209517
334,41,"192.168.1.4",264224203932415,8134796211956
335,41,"192.168.1.10",439124487318630,8134796214225
335,41,"192.168.1.4",264224203946156,8134796216325
336,42,"192.168.1.10",439124487425759,8134796262058
336,42,"192.168.1.4",264224204053360,8134796264456
337,42,"192.168.1.10",439124487447148,8134796266595
337,42,"192.168.1.4",264224204075008,8134796268837
338,42,"192.168.1.10",439124487460870,8134796315255
338,42,"192.168.1.4",264224204089156,8134796317865
339,42,"192.168.1.10",439124487474259,8134796320023
340,42,"192.168.1.10",439124487487611,8134796322092
339,42,"192.168.1.4",264224204103063,8134796367585
341,42,"192.168.1.10",439124487501055,8134796370024
340,42,"192.168.1.4",264224204117545,8134796372249
342,42,"192.168.1.10",439124487515148,8134796376738
341,42,"192.168.1.4",264224204131304,8134796420217
343,42,"192.168.1.10",439124487528500,8134796422709
342,42,"192.168.1.4",264224204145138,8134796424825
343,42,"192.168.1.4",264224204159082,8134796427084
344,43,"192.168.1.10",439124487633148,8134796472575
344,43,"192.168.1.4",264224204258601,8134796475021
345,43,"192.168.1.10",439124487654907,8134796476977
345,43,"192.168.1.4",264224204279952,8134796479118
346,43,"192.168.1.10",439124487668611,8134796525713
346,43,"192.168.1.4",264224204294063,8134796528283
347,43,"192.168.1.10",439124487681981,8134796530341
347,43,"192.168.1.4",264224204308193,8134796532763
348,43,"192.168.1.10",439124487695148,8134796577755
348,43,"192.168.1.4",264224204322026,8134796580076
349,43,"192.168.1.10",439124487708370,8134796582193
349,43,"192.168.1.4",264224204335878,8134796584429
350,43,"192.168.1.10",439124487721759,8134796635481
351,43,"192.168.1.10",439124487735204,8134796641345
350,43,"192.168.1.4",264224204349952,8134796645401
351,43,"192.168.1.4",264224204364582,8134796651343
352,44,"192.168.1.10",439124487841093,8134796683082
352,44,"192.168.1.4",264224204466452,8134796685443
353,44,"192.168.1.10",439124487862333,8134796687596
353,44,"192.168.1.4",264224204487989,8134796691969
354,44,"192.168.1.10",439124487875963,8134796736569
354,44,"192.168.1.4",264224204502045,8134796739170
355,44,"192.168.1.10",439124487889333,8134796741156
355,44,"192.168.1.4",264224204516415,8134796743361
356,44,"192.168.1.10",439124487902555,8134796788312
356,44,"192.168.1.4",264224204530378,8134796790703
357,44,"192.168.1.10",439124487915907,8134796792851
357,44,"192.168.1.4",264224204544212,8134796795106
358,44,"192.168.1.10",439124487929167,8134796840782
359,44,"192.168.1.10",439124487942407,8134796843451
358,44,"192.168.1.4",264224204558045,8134796845634
359,44,"192.168.1.4",264224204571767,8134796847890
360,45,"192.168.1.10",439124488052278,8134796893392
360,45,"192.168.1.4",264224204675249,8134796895751
361,45,"192.168.1.10",439124488074537,8134796898124
361,45,"192.168.1.4",264224204696452,8134796900337
362,45,"192.168.1.10",439124488088222,8134796946546
362,45,"192.168.1.4",264224204710619,8134796949118
363,45,"192.168.1.10",439124488101704,8134796951516
363,45,"192.168.1.4",264224204724378,8134796953850
364,45,"192.168.1.10",439124488114944,8134796998776
364,45,"192.168.1.4",264224204738212,8134797001247
365,45,"192.168.1.10",439124488128037,8134797003470
365,45,"192.168.1.4",264224204751989,8134797005751
366,45,"192.168.1.10",439124488141407,8134797051755
366,45,"192.168.1.4",264224204765730,8134797054258
367,45,"192.168.1.10",439124488155500,8134797056403
367,45,"192.168.1.4",264224204779619,8134797058675
368,46,"192.168.1.10",439124488257981,8134797104287
368,46,"192.168.1.4",264224204883656,8134797106746
369,46,"192.168.1.10",439124488279370,8134797108800
369,46,"192.168.1.4",264224204905026,8134797111056
370,46,"192.168.1.10",439124488293241,8134797160053
370,46,"192.168.1.4",264224204919804,8134797163397
371,46,"192.168.1.10",439124488306796,8134797165529
371,46,"192.168.1.4",264224204933860,8134797167785
372,46,"192.168.1.10",439124488320389,8134797209089
372,46,"192.168.1.4",264224204947749,8134797211537
373,46,"192.168.1.10",439124488333870,8134797213637
373,46,"192.168.1.4",264224204961601,8134797215817
374,46,"192.168.1.10",439124488347037,8134797261813
374,46,"192.168.1.4",264224204975304,8134797264303
375,46,"192.168.1.10",439124488360352,8134797266411
375,46,"192.168.1.4",264224204989082,8134797268810
376,47,"192.168.1.10",439124488466722,8134797314454
376,47,"192.168.1.4",264224205091434,8134797316879
377,47,"192.168.1.10",439124488488463,8134797318913
377,47,"192.168.1.4",264224205112860,8134797321051
378,47,"192.168.1.10",439124488502278,8134797367939
378,47,"192.168.1.4",264224205126767,8134797370579
379,47,"192.168.1.10",439124488515704,8134797372634
379,47,"192.168.1.4",264224205140545,8134797374935
380,47,"192.168.1.10",439124488528926,8134797419696
380,47,"192.168.1.4",264224205154545,8134797422002
381,47,"192.168.1.10",439124488542315,8134797424122
381,47,"192.168.1.4",264224205168526,8134797426366
382,47,"192.168.1.10",439124488555481,8134797472612
382,47,"192.168.1.4",264224205182434,8134797475568
383,47,"192.168.1.10",439124488568833,8134797477610
383,47,"192.168.1.4",264224205196249,8134797479933
384,48,"192.168.1.10",439124488674500,8134797525123
384,48,"192.168.1.4",264224205299952,8134797527408
385,48,"192.168.1.10",439124488696093,8134797529560
385,48,"192.168.1.4",264224205321582,8134797531775
386,48,"192.168.1.10",439124488709981,8134797578687
386,48,"192.168.1.4",264224205335563,8134797581390
387,48,"192.168.1.10",439124488723759,8134797583445
387,48,"192.168.1.4",264224205349304,8134797585662
388,48,"192.168.1.10",439124488737296,8134797631605
388,48,"192.168.1.4",264224205363119,8134797634353
389,48,"192.168.1.10",439124488751000,8134797637508
389,48,"192.168.1.4",264224205377008,8134797640881
390,48,"192.168.1.10",439124488764278,8134797683943
390,48,"192.168.1.4",264224205390804,8134797688800
391,48,"192.168.1.10",439124488777778,8134797690954
391,48,"192.168.1.4",264224205404749,8134797693153
392,49,"192.168.1.10",439124488882555,8134797736373
392,49,"192.168.1.4",264224205508230,8134797738940
393,49,"192.168.1.10",439124488904185,8134797741035
393,49,"192.168.1.4",264224205529526,8134797743280
394,49,"192.168.1.10",439124488917815,8134797789224
394,49,"192.168.1.4",264224205543582,8134797791654
395,49,"192.168.1.10",439124488931296,8134797793700
395,49,"192.168.1.4",264224205557267,8134797795955
396,49,"192.168.1.10",439124488944685,8134797841634
396,49,"192.168.1.4",264224205571008,8134797844291
397,49,"192.168.1.10",439124488957778,8134797846457
397,49,"192.168.1.4",264224205584730,8134797848720
398,49,"192.168.1.10",439124488971167,8134797894234
398,49,"192.168.1.4",264224205598638,8134797896536
399,49,"192.168.1.10",439124488984389,8134797898749
399,49,"192.168.1.4",264224205612415,8134797901344
400,50,"192.168.1.10",439124489090815,8134797946807
400,50,"192.168.1.4",264224205716508,8134797949424
401,50,"192.168.1.10",439124489112055,8134797951485
401,50,"192.168.1.4",264224205738138,8134797953727
402,50,"192.168.1.10",439124489125815,8134797999932
402,50,"192.168.1.4",264224205752360,8134798004598
403,50,"192.168.1.10",439124489139148,8134798006743
403,50,"192.168.1.4",264224205766082,8134798008993
404,50,"192.168.1.10",439124489152481,8134798052161
404,50,"192.168.1.4",264224205779878,8134798054793
405,50,"192.168.1.10",439124489165963,8134798056939
405,50,"192.168.1.4",264224205793434,8134798059164
406,50,"192.168.1.10",439124489179130,8134798104770
406,50,"192.168.1.4",264224205807249,8134798107100
407,50,"192.168.1.10",439124489192278,8134798109211
407,50,"192.168.1.4",264224205820915,8134798111460
408,51,"192.168.1.10",439124489298852,8134798171765
408,51,"192.168.1.4",264224205924878,8134798178687
409,51,"192.168.1.10",439124489320426,8134798183620
409,51,"192.168.1.4",264224205945915,8134798187096
410,51,"192.168.1.10",439124489334167,8134798189240
410,51,"192.168.1.4",264224205959897,8134798191522
411,51,"192.168.1.10",439124489347444,8134798208190
411,51,"192.168.1.4",264224205973767,8134798210626
412,51,"192.168.1.10",439124489360537,8134798262696
412,51,"192.168.1.4",264224205987767,8134798265150
413,51,"192.168.1.10",439124489373778,8134798267228
413,51,"192.168.1.4",264224206001601,8134798269303
414,51,"192.168.1.10",439124489387000,8134798315402
415,51,"192.168.1.10",439124489400111,8134798320254
414,51,"192.168.1.4",264224206015286,8134798322318
415,51,"192.168.1.4",264224206029823,8134798324613
416,52,"192.168.1.10",439124489508389,8134798368389
416,52,"192.168.1.4",264224206133323,8134798370905
417,52,"192.168.1.10",439124489530352,8134798373057
417,52,"192.168.1.4",264224206154619,8134798375274
418,52,"192.168.1.10",439124489544407,8134798421228
418,52,"192.168.1.4",264224206168730,8134798423750
419,52,"192.168.1.10",439124489557907,8134798425812
419,52,"192.168.1.4",264224206182601,8134798428010
420,52,"192.168.1.10",439124489571204,8134798473278
420,52,"192.168.1.4",264224206196489,8134798475829
421,52,"192.168.1.10",439124489584685,8134798478042
421,52,"192.168.1.4",264224206210193,8134798480277
422,52,"192.168.1.10",439124489597870,8134798526355
422,52,"192.168.1.4",264224206223915,8134798528918
423,52,"192.168.1.10",439124489611093,8134798530894
423,52,"192.168.1.4",264224206237823,8134798533153
424,53,"192.168.1.10",439124489715889,8134798578716
424,53,"192.168.1.4",264224206341175,8134798581279
425,53,"192.168.1.10",439124489737815,8134798583430
425,53,"192.168.1.4",264224206362249,8134798585654
426,53,"192.168.1.10",439124489751555,8134798632206
426,53,"192.168.1.4",264224206376767,8134798634693
427,53,"192.168.1.10",439124489764981,8134798639012
427,53,"192.168.1.4",264224206390415,8134798641278
428,53,"192.168.1.10",439124489778352,8134798695153
428,53,"192.168.1.4",264224206404138,8134798698157
429,53,"192.168.1.10",439124489791630,8134798700206
429,53,"192.168.1.4",264224206417952,8134798702371
430,53,"192.168.1.10",439124489805055,8134798704452
430,53,"192.168.1.4",264224206432286,8134798706771
431,53,"192.168.1.10",439124489818315,8134798734823
431,53,"192.168.1.4",264224206446063,8134798737223
432,54,"192.168.1.10",439124489924000,8134798789304
432,54,"192.168.1.4",264224206551026,8134798791901
433,54,"192.168.1.10",439124489945259,8134798793955
433,54,"192.168.1.4",264224206572378,8134798796213
434,54,"192.168.1.10",439124489959000,8134798842730
434,54,"192.168.1.4",264224206586730,8134798845102
435,54,"192.168.1.10",439124489972463,8134798847219
435,54,"192.168.1.4",264224206600508,8134798849438
436,54,"192.168.1.10",439124489985963,8134798895008
436,54,"192.168.1.4",264224206614286,8134798897634
437,54,"192.168.1.10",439124489999148,8134798899744
438,54,"192.168.1.10",439124490012352,8134798901913
437,54,"192.168.1.4",264224206628082,8134798947496
439,54,"192.168.1.10",439124490025555,8134798950005
438,54,"192.168.1.4",264224206642063,8134798954405
439,54,"192.168.1.4",264224206655897,8134798956675
